Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
10,Do Yourself a Favor and Dont Apply Here,,The ONLY reason to even consider this position is the compensation Solid pay Great benefits from day one Free Netflix account 8 at a time The facility is nice they keep the break room stocked with goodies and the coffee is usually hot,Everything else you know the actual job part Dealing with customers Yeah this is what you signed up for but its the worst part You will get yelled at A lot Monotony There are no scripts but you will spend your work week uttering the same core phrases OVER and OVER forever Horrible scheduling More likely than not youll get stuck with a bad schedule and no way to negotiate out of it Excessively stat driven Ignore everything they imply during training Every customer gets an email survey and DSAT will make or break you here Keep it low and youre fine Dont and you could be in trouble Turnover Its ridiculous but it definitely keeps management looking busy Every couple weeks it seems like someone is gone and a new person takes their place,Customer Service Representative,Former Employee,Hillsboro OR,May 3 2010
10,Hell with free Easy Mac,,Free Easy Mac Tea Oatmeal Cup O Noodles Free Netflix Subscription,The people working here are so ridiculous and the trainer is straight from Sesame Street I knew one of the first 6 people to open the center and she had been laid off over a year prior to when I started She had some horror stories but I thought the pay would overshadow any hint of doubt I had I made them aware of the fact that I was in school college obviously prior to being invited to the interview and they said that was fine theyd work with me I found out later that this is a complete lie I went through training and everything with positive feedback Only after that did it become an issue and I was constantly pulled aside and berated I am not going to quit school to slave away at a job that will last less than a year They pulled me into random rooms around the call center and told me my internet browsing privileges were being taken away during my breaks because I looked up Netflix reviews I was told that my face looked sad and depressed Well of course it was after you pulled me into a room 3 times in one day trying to make me feel bad about going to school They expect you to talk to 85yearolds with Alzheimers that cant even remember their email address let alone their name and help them fix whatever issue they have in less than 5 minutes Why is there free food Why are there showers here Why are there laptops for you to use Because they want you to eat sleep and breathe Netflix,Customer Service Representative,Former Employee,Hillsboro OR,Jun 22 2011
30,The marketing and PR team is lost,,The engineers are the smartest most capable bunch I have worked with in my career,The executives have no clue how to run the company Their success is based on luck and they are proud to repeat the same mistakes over and over again,Senior Software Engineer,Former Employee,Los Gatos CA,Jan 31 2012
30,Powerful brand unpleasant place to work,,Great brand Disciplined Focused Good at execution and keeping schedules,Performance driven culture culture of fear and suppression Few chances for development or advancement Management does not seem to care about employees as people Not at all a fun place to work very hard to build relationships,Senior Manager,Former Employee,Los Gatos CA,Feb 12 2012
50,Nice place to work,,Very Good Culture Nice Pay Talented colleagues,Not a place who are worried about Job Security,Senior Systems Engineer,Current Employee,Los Gatos CA,Jul 3 2015
50,Vendor Analyst,,Flexible work environment great benefits,Lack of direction at times,Anonymous Employee,Former Employee,Chicago IL,Jan 19 2016
30,Experience based on Supervisor,,Get to work on a lot off different aspects transparency work with smart people Reed Hastings,People pick and choose from cultural deck varies from team to team supervisor felt entitled based on tenure not a good leader complete opposite of the traits from the deck,Anonymous Employee,Former Employee,nan,Dec 21 2016
50,Great environment,,Low BS Small agile teams A lot gets done Less se rest lot of sharing of information Accountability Freedom,A lot of luck in career pathto be fair to Netflixacknowledged by management,Anonymous Employee,Current Employee,nan,Sep 5 2013
10,Miserable,,Starting wage was decent and the weekly pay through the temp agency made budgeting easy Subscription perks were a feature free discs and streaming max package,Being lied to about converting from temp employees to actual Netflix employees having the conversion scheduled then canceled not willing to take into account the general unhappiness of the customer and thus terminating good employees,Technical Support,Former Employee,Hillsboro OR,Aug 21 2014
40,Great Company to work for,,You are given the freedom to do what you think is best for the company Smart and passionate coworkers and a great working environment,Limited career opportunity and more pressure than a lot of the other companies,Anonymous Employee,Former Employee,nan,Apr 5 2015
50,Great place to work,,Strong Leadership Team Really work on putting the right people in the right positions Really people focused and creating an awesome culture for the agents and people working here,No cons that I can think of Just dealing with general growing pains,Anonymous Employee,Current Employee,nan,Jul 20 2016
50,Great people and culture,,High density of smart talented people High pay Transparent approach to policy,NAME,Senior Software Engineer,Former Employee,Los Gatos CA,Aug 31 2016
40,Great place to work,,Great colleagues very smart hard working and very helpful across all the various teams Work atmosphere is awesome with lot of freedom and responsibility Pay is awesome too,Promotions are rare and can take a while to get,Senior Software Engineer,Current Employee,Los Gatos CA,Jul 20 2013
20,great spot to make a quick buck,,Fair hourly wage Catered breakfastlunch Performance based shift bids,Make one mistake and youre out of there,Customer Service Representative,Former Employee,Fremont CA,Mar 27 2015
50,Great culture of freedom and responsibility,,Working with stunning colleagues Solving complicated problems,None at all none at all,Data Engineer,Current Employee,Los Gatos CA,Apr 6 2015
40,a job but not a career,,Nice coworkers and down to earth management that really knew how to make employees feel valuable,Customers could be pretty nasty sometimes when their internet was way to sloooooow to stream movies,Customer Service Representative,Former Employee,Las Vegas NV,Jul 26 2015
50,Demanding and rewarding,,Netflix expects the best of everyone pushes us to be as great as possible and is extremely candid with feedback and advice to help realize that objective,Dont expect to kick back its a demanding environment That said its not ell encompassing theres room for a real life outside work too,Anonymous Employee,Current Employee,Los Gatos CA,Aug 23 2012
30,Great Pressure High Pressure,,The pay for a customer service call center position was great and there were tons of overtime opportunities,High pressure to meet customer satisfaction goals,Customer Service Representative,Former Employee,Hillsboro OR,Nov 16 2013
40,Best Company I have worked at,,Freedom Responsibility Culture Almost zero politics No Employee Reviews Hire keep the best High Quality coworkers,NAME,Anonymous Employee,Former Employee,Los Gatos CA,Sep 4 2014
10,Worst place Ive ever worked,,None Maybe the pay but I received a better offer from my current employer,Political bureaucratic catty micromanaging environment Inexperienced management No growth opportunities Absolutely zero work life balance Please do yourself a favor and listen to the other reviews on here and work literally anywhere else,Anonymous Employee,Former Employee,Los Gatos CA,Mar 24 2015
40,The culture drives this company,,The culture Lots of transparency lots of realtime feedback and lots of swag,The cultureit can even work against you The entitlement of the employees can get tiresome,Anonymous Employee,Current Employee,nan,Jan 12 2017
40,lovin it,,Working at Netflix has been terrific I appreciate the honest feedback from managers Our values make sense,Netflix only retains high performerstheyll let you go if you are not performing well It can be stressful but keeps you on your toes,Administrative,Current Employee,Hillsboro OR,Apr 24 2009
40,Job but not Career,,Call center job great supervisor and a lot of coaching opportunity Ok pay for a college student or someone without a college degree,Call center job answer up to 80 plus calls a day,Customer Support Specialist,Current Employee,Fremont CA,Jul 18 2015
50,Great place to work if you are focused,,Clear focus on what to do but a lot of freedom on how to achieve it Great crossteam collaboration,Socializing is discouraged no holiday party etc,Anonymous Employee,Current Employee,Redmond WA,Oct 13 2015
10,Worst Place for work,,Pay benefits equipment some coworkers,Everything else Manager is a racist and the assist manager is a hispanic the discriminates hispanics if you are a hispanic you are doomed If you are white and the nephew of one of the supervisors the manager going to promote you to driver 3 even when there was only two routes and 2 Drivers 3 already in those routes,nan,Former Employee,nan,Jan 11 2017
20,Solid pay 100 number based policies demanding management,,Good pay Fairly flexible scheduling Quick commute from SLC,Miserable experience Frequent feedback sessions with management in order to pick employees apart 3 tardies allowed before termination,Customer Service Representative,Former Employee,Salt Lake City UT,Sep 27 2017
30,Good Management Team and Bright Employees,,Great product Good coworkers Transition from DVD to Digital is very interesting,Began to feel like a revolving door after working there for a couple years Turnover is very very high,nan,Former Employee,Los Gatos CA,Aug 5 2010
50,working on network,,good people good environment can work,lots of work time and stress,Network Engineer,Former Employee,New York NY,Mar 4 2019
50,Great Place to Work,,Awesome people across all departments,You work hard for long hours,Marketing Assistant,Former Employee,Los Angeles CA,Apr 1 2020
50,Netflix isa company that truly encourages innovative thinking and risk taking,,The Cluture is the best at any company that I have worked both big and small,It has very high turnover,Vice President,Current Employee,Beverly Hills CA,Nov 17 2008
10,Total Lack Of Respect For Employees,,1314hr to start wfull time hours immediately Free rental subscriptionthe highest one they offer 8 a time MedicalDentalVision Insurance available right away free food in breakroom along with Netflix connection big scre,fearbased company anyone higher up than you will NOT respect you Period cliquish environment if youre not with the in crowd youre invisible very poor communication about job performance do not uphold their own company values rarely pro,Customer Service Representative,Former Employee,Hillsboro OR,Jun 25 2010
30,High performance with high forced attrition,,good pay not compared to the expectations its good ROI for netflix not to employee if ur an expert and u r stuck in ur place then netflix can reward u good it can allow you to be a mster of everything and allow merit speak than leadership,it depends on ur managers discretion so if ur gaurded to be urself then its the place to work unrefined office culture is prone to exploitation counter productive culture and fear is developed and growing faster,Senior Engineer,Former Employee,Los Gatos CA,Mar 8 2011
40,Enjoyable,,flexible hours free food to a degree Allows personal pets on site We love seeing dogs all over the work place,not enough creative freedom relies heavily on technology and its artificial intelligence algorithm but thats what sets the company apart from its competitors,nan,Current Employee,nan,Sep 29 2015
10,Would have been excellent with a different supervisor,,Its incredibly easy work Good pay requires a fair amount of patience and people skills Free mms and a drink dispensers cool cafeteria for a call center,In my time of working for NetflixCS I was stressed mentally and physically they use losing your job against you in every single humanly mishap that could happen emergency with the kids Not excusable or ability to have excusal by reasonable cause they literally tell you after the first time that your job will be on the line if you are so much as 5 minutes late again Get something a little mixed up on the knowledge base Youre on thin ice I feel as if I started feeling this way once they had moved me to a new team This supervisor was bossy not a leader Raised her voice and talked to few on the team like children They were smart and switched teams after a few occurrences of her demonstrating her work ethic I decided I can change my schedule soon I dont want to make a fuss so I stayed next thing I know Im one of the leaders on the team we had a coaching and all she did for the first time ever was acknowledge my hard work I was proud After all the fear of fing up and losing my job I realized I could relax A week later I was fired because I had to miss 1 day because my 2 year old daughter had strep mind you this my sup was constantly late or leaving early for non emergency type situations was constantly on her phone on the call floor for non work related types of things such as looking through social media and online shopping there is an example of blatant favoritism I knew people who missed much more time than I had and had never even been spoken too or threatened I would take this to hr but as my sup said when terming me the decision is final and I will not longer be working at Netflix customer service,CSR1,Former Employee,Salt Lake City UT,Oct 5 2016
50,Lead Creative,,Working Culture freedom space salary,Until now none cons to be shared,Lead Creative,Current Employee,Los Angeles CA,Sep 29 2018
10,Creative Assistant,,Free food free coffeetea good pay,You can’t take any vacation you have to sell your heart and soul to your hiring managers and do as they please even if you disagree with them HR and everyone is there to mislead you culture is a big deal but for the most part really fake because no one wants feedback and will play office politics hierarchy,Creative Assistant,Current Employee,Los Angeles CA,Feb 4 2020
30,Dynamic is not always a good thing,,Company is very motivated to make improvements and will not hesitate to try any path towards innovation Therefore things are constantly changing and providing a challenge Decent wages and benefits Flexible schedules,Since company readily implements improvements and not all initiatives are successful there is a great deal of back tracking and job ambiguity Very fickle in requirements and needs,Disposition Representative,Former Employee,Hillsboro OR,Feb 16 2014
50,Executive Assistant,,Open communication Top of market pay Extremely good tech,Very meeting heavy which isnt a con but does take up time,Anonymous Employee,Current Employee,nan,Oct 22 2018
50,Honestly wellrun business,,Company run by capable founderCEO with clear and executable vision for transforming the entertainment content market Progressive company culture,It doesnt have the fancy cafeterias gym facilities and holiday parties of some bigger companies So if thats important to you look elsewhere,Director,Current Employee,Los Gatos CA,Nov 17 2008
10,Its a lot like if The Sopranos was actually a job,,Lots of pay benefits freedom opportunities to find out what youre really made of lots of topnotch talent,You will get fired Its just a question of when There will be no warning and you will be gone,nan,Former Employee,Hillsboro OR,Sep 14 2011
40,My experience at Netflix was very pleasant we all worked as a team to get the job done,,We did get to work forty hour a week,Making sure the DVD where mailed out on time,Production Worker,Former Employee,Grove City OH,Jun 16 2014
40,Family,,Working at Netflix was wonderful We were like a big family We all helped each other,It was 24 hour customer service support,Customer Service Representative II,Former Employee,North Las Vegas NV,Jun 26 2015
30,be wary of the operations side of the business much different approach than IT and Corp,,young company changing the entertainment business,contrary opinions not welcomed or embraced for their relevance,Manager,Former Employee,Los Gatos CA,Dec 16 2008
40,Great Place to Work,,You are given the freedom to do your job and you work with some of the smartest people you may ever work with,It is a high performance culture And it is not for everyone some people dont thrive in such an environment,nan,Current Employee,Los Gatos CA,Jul 30 2009
40,Dynamic with High Expectations,,Committed to constant improvement based on customer and employee feedback Good Salary Great coworkers High expecations encourage your best Fun,No accrued paid time off for hourly employees which makes it difficult to take a vacation or call in sick,Customer Service Supervisor,Current Employee,Hillsboro OR,Aug 5 2009
40,Good call center gig,,competitive pay relaxed environment various workplace amenities,Large call volume huge customer base means needing to be insanely adaptive sink or swim mentality if you dont continually preform you will be replaced regardless of past performance,CSR2,Current Employee,Portland OR,Oct 27 2013
50,Awesome place to work,,Great co workers benefits and awesome atmosphere Management is awesome and the job is easy to get the hang of,Can deal with some angry customers and the job can get kind of repetitive But overall best place Ive worked for,nan,Former Employee,nan,Feb 16 2014
40,Senior Engineer,,Great company to work for Things to watch out are to ensure that you always deliver on time and to specification No excuses,They lay off at a very short notice and recycle 10 every quarter,Anonymous Employee,Former Employee,nan,Oct 30 2014
50,Good benefits,,While individual management varied overall the experience was a positive one,Some management and HR personnel clearly did not support all staff,Customer Service Supervisor,Former Employee,Salt Lake City UT,Aug 2 2019
50,Best run company I have ever been with and I have been with some good orgs,,Amazingly smart people Business looks easy but is complicatedhard problems to solve which is why I am here I get to do work that affects our customers directlyway cool that my role has that much impact,Not everyone wants the culture to workand that is disappointing,Senior Software Engineer,Current Employee,Los Gatos CA,Mar 16 2011
30,Hacking Netflix,,Great stock options and free movies,They love firing people for things that arent under the employees entire control and micromanage like a mofo,CSR1,Former Employee,Hillsboro OR,Aug 30 2013
10,Worst job I have ever had,,Stock option plan was very good IT department worked well with hubs Some hub managers were willing to work as team,Unrealistic expectations super long hours poor upper management skills cold mechanical type company not very team oriented uncomfortable company to work for,Hub Manager,Former Employee,Worcester MA,Dec 15 2013
40,Good company,,Smart people less politics freedom to use resources,Lunches are not good Only one performance review per year for a raise,Senior Software Engineer,Current Employee,Los Gatos CA,Mar 7 2014
40,Great team great perks great pay,,Great health coverage great hours great team building great leadership,Annoying as hell customers who dont know a thing about the technology they purchase,Customer Service Representative,Current Employee,Hillsboro OR,May 9 2014
40,Customer Service Manager,,Netflix is all about judgement and not process,The only Cons are that it got to be the same old thing every day and was a little too easy near the end,nan,Former Employee,nan,Feb 8 2016
50,Excellent culture great leadership,,Leader in getting the best from data and analytical insights combined with strong intuition and creative risk taking,The isnt anything notable to add here,Anonymous Employee,Current Employee,nan,Jun 15 2018
20,Production Assistant,,The company is recognizable and draw attention to your resume,Hours were insane Hardly any benefits Only given government vacations,Anonymous Employee,Current Employee,nan,Aug 30 2018
50,Great work great people,,Lots of really nice helpful people good perks like stocked fridges flexible work hours,The company is run like a startup Lots of changes happening all the time,Anonymous Employee,Former Employee,nan,Dec 27 2018
50,Great place to work,,Extremely open and honest culture to work in Management takes pride in culture and therefore is very candid about both the strategy of the company and the challenges ahead of us Very flat organization,No clear career path or career development provided High performance culture means that we aim to hire very talented people which is great but we dont hestitate to let some one go if its not going to be a good fit over the longrun,Director,Current Employee,Los Gatos CA,Jul 27 2010
40,Customer Service Rep position,,Great pay free health care free food in break room management seems like they care about employees,High volume very busy angry customers,Anonymous Employee,Former Employee,Hillsboro OR,Jul 12 2015
40,Fastpaced and dynamic workplace fueled by amazing culture and a hunger for success,,Theres always something new to learn in the feedbackdriven culture,Often shortstaffed Communication between departments is lacking,Corporate Escalations Specialist,Current Employee,Salt Lake City UT,Apr 30 2019
40,Amazing place to work,,Benefits Salary Flat hierarchy for ICs Freedom and responsibility,Highly demanding and competitive A lot of firing,Anonymous Employee,Current Employee,nan,Apr 24 2020
30,Call center job,,Top pay if your of high intelegence you will advance given all tools necesary to do the job leading technology,not alot of personality or diversity of management and empoyees Very competitive for performance,Customer Service Representative,Current Employee,Portland OR,May 11 2010
40,Netflix is a high performance atmosphere that allows you the freedom to use your judgement on your calls verses scripts,,Feedback is appreciated and constantly given,Lack of moving up Tenure is not considered at all,Customer Service,Current Employee,Hillsboro OR,Dec 15 2013
50,Amazingly entertaining,,Benefits are great stock options 401k and they pay a decent wage for a call center,The call volume can be very high at times and not allow much time for breathing between calls,Floor Support,Current Employee,Portland OR,Apr 22 2014
50,Great Place to Work,,Stunning colleagues catered lunch healthy snacksdrinks great pay and benefits,Every job has its cons but if you are doing something you love the little stuff wont matter,Tier III,Current Employee,Los Gatos CA,Jul 3 2016
30,Too much,,Pay was great flexible schedule to meet your needs scheduling extra hours attendance bonuses great benefits including 401k match and vacation,Dealing with non tech savvy customers contradicting management styles the location no room to grow,CSR1,Former Employee,nan,Nov 16 2016
40,Good place to work,,Great nice people Flexible and exciting environment,Sort of all over the place too many cooks in the kitchen seemingly just throw money at problems,nan,Former Employee,nan,Jan 23 2018
50,Great company,,Great culture clear strategy effective at execution,Lack of team cohesionfun More growthopportunities in LA than in Los Gatos,Anonymous Employee,Former Employee,nan,May 7 2019
40,Question everything and deliver worldclass service,,The call center in Hillsboro is truly focused on making our customers experience a great one each and every time,247 work environment isnt for everyone,Movie Lover,Current Employee,Hillsboro OR,Aug 28 2008
40,Overall great place to work,,Open communication with different levels of management Working with hard working smart and talented people who push you to succeed,Not many opportunities for career advancement in my field often felt stuck doing what I was doing Side projects were slim to none,nan,Former Employee,Los Gatos CA,Nov 7 2011
50,Netflix Finance,,1 Great culture and people 2 Lots of freedom with appropriate level of responsibility 3 Pay top of market 4 No vacation policy which adds to the freedom 5 Love the business were in and how were changing an industry 6 No politics or at least not very noticeable 7 Again great people,1 No more ESPP offered,Senior Manager Content Accounting,Current Employee,Los Gatos CA,Jun 10 2013
40,Great Place for a Customer Service Job,,Free lunch and breakfast depending on part time or full time position Full benefits as well,Very competitive and stat based job in order to move up in company,Anonymous Employee,Current Employee,nan,Jun 16 2015
40,Best company with rich culture,,Experience Training and Freedom of expression,Leadership Punishments and lack there of favoritism,nan,Current Employee,nan,May 23 2017
20,Pays well high turnover,,Netflix pays its employees well salaried employees get unlimited vacation,Extremely high turnover high pressure environment,Anonymous Employee,Former Employee,nan,Jun 22 2017
30,Little Protection for Production Assistants,,Great projects Some great people,no work life balance have to really try for overtime no support for work related injuries,Production Assistant,Former Employee,New York NY,Oct 23 2017
30,Assistant,,Innovative company and a lot of access to learn what you want to,Culture of fear and difficult to move up,Administrative Assistant,Former Employee,nan,Nov 11 2019
40,Stimulating energetic environment,,Great Culture Feedback driven and test learn share environment,Social relationships influencing management decisions instead of relying on individual merit and qualifications,Supervisor,Former Employee,Salt Lake City UT,Dec 3 2019
50,Great place to work,,transparency freedom and responsibility trust,Type A people often have a hard time relaxing so need to work on that more,Director,Current Employee,Los Angeles CA,Jan 15 2020
40,Great pay,,Excellent wages lots of autonomy,Too much turnover Can be hard to get away from work,Senior Software Engineer,Former Employee,Los Gatos CA,Mar 7 2014
40,Best company Ive worked for,,Pretty much the whole cultural deck highlights are compensation no micromanagement and the vacation policy,I honestly dont have any big complaints about working here,nan,Current Employee,nan,Sep 2 2014
50,Solid Job sad to see its closing,,Free Netflix PTO Good Vacation Severance Good WorkLife Balance,Talking to the general public policies can be hard to deliver to customers might close your Call Center,CSR2,Current Employee,Hillsboro OR,Oct 27 2014
40,Great company,,The company lives its culture of freedom responsibility They also have a really transparent culture,Nothing much really Your expected to be an A player which the company is upront about,Anonymous Employee,Current Employee,nan,Apr 9 2019
40,Culture changing,,Direct feedback innovative freedom and responsibility,Not adhering to the culture as it grows No loyalties to strong people if a reorg puts them out Needs more global acumen,Anonymous Employee,Former Employee,nan,Feb 22 2020
30,Studio is where its at,,higher pay than almost anywhere,too many to list here,Director Product,Former Employee,Los Gatos CA,May 26 2020
50,Teamwork is central to the culture,,Very bright people Very high level of trust and mutual respect,Dissent and complaint are discouraged Its the flip side of valuing harmonious teamwork,Senior Software Engineer,Former Employee,Los Gatos CA,Jan 10 2009
40,4 Stars,,Talented Coworkers Unlimited Vacation Lots of opportunities to learn Top of market salaries,Poor Worklife balance No company employee development,Anonymous Employee,Current Employee,Los Angeles CA,May 8 2016
40,Overall well compensated,,Things get done very quickly Everyone is on their A game Generous with covering phone bill and office equipment as well as stock options,Tendency to have admins cover multiple executives,Administrative Assistant,Former Employee,Los Angeles CA,Mar 1 2019
10,Not Worth It,,Its a job at a time when jobs are scarce Pay is good benifits are good Sometimes you can get time off,Feeling like you are going to be fired at any minute for any reason Atmosphere of fear and hostility Zero clear communication of what needs to be done to keep your job Unrealistic stat expectations that change almost weekly,Customer Service Representative,Current Employee,Hillsboro OR,Aug 8 2009
30,High Pressure High Reward,,Great Benefits Freedom and Responsibility culture Ability to express own ideas,No work life balance High Pressure to be a shark Political games for advancement Claims to be transparent but is not,Anonymous Employee,Current Employee,Santa Clarita CA,Nov 1 2013
50,Great place to work,,Culture of freedom and responsibility brilliant coworkers,There are no cons here,Senior Data Engineer,Current Employee,Los Gatos CA,Apr 4 2014
30,Exciting name recognition but flaws in the system,,Name recognition fair pay good content,Mysteriously large company hard to find contacts,Writer’s PA,Former Employee,Los Angeles CA,Jan 8 2020
10,you just dont fit,,Great pay cool people good benefits,Policies are not equal across the board If you are late 100 times and miss more then half of the month management will keep you so long as you are buddies If you are not then they will fire for for being 3 minutes late once No warnings not write ups The policy is use your best judgment that is flawed,CSR1,Former Employee,Salt Lake City UT,Jul 20 2015
30,good company,,Highperforming culture Unlimited vacation Pick your time to work Great pay,High performing culture If you get a manager that micromanages it becomes annoying Too date driven while sacrificing quality for a QA professional thats hard to take,Senior Software Engineer In Test,Current Employee,Los Gatos CA,Dec 2 2016
40,Freedom of responsibility,,Freedom of responsibility given to all employees making it very easy to do your job properly and with ownership,Intense culture there Very fast paced Be one of us,Creative Director,Former Employee,Los Gatos CA,Jan 31 2018
40,Looks good at the top level but things arent always as they seem,,Great collaboration Great benefits,Growing larger and losing some of its initial appeal Structure is not running nearly as smooth anymore,Media Analyst,Former Employee,Los Gatos CA,Oct 10 2019
10,Great placeif you want to kill your career,,Free monthly subscription Good money but daily multiple firings are reminders of why Unions exist,Upper management is not not consistent For every one good Manageryou have 3 horrible ones Not very good odds,Supervisor,Former Employee,Hillsboro OR,Aug 20 2011
40,Seems Easy,,Free netflixno dress code can eat can use phone friendly co workers,You nee people to take your survey and most people wont,Call Center Representative,Current Employee,Frisco TX,Nov 12 2013
30,Haste makes waste and dont let the door hit you on the ass on your way out,,Open engineering discussions Love new technologies Willing to take on risks,Willing to take on risks but mistakes are costly,Anonymous Employee,Former Employee,Los Gatos CA,Sep 11 2013
40,Csr,,Fun and cool environment to work in I miss this Job somewhat Nothing too bad to say Ill work here again in the future if it presents itself,Metrics because keeping up with numbers suck Sometimes things can seem a little unfair or somewhat favoritism,MentorTrainer,Former Employee,Southfield MI,Jun 22 2016
40,Good call center environment,,Great Benefits Living wage Fun environment Engaging work,NAME,Customer Service Representative,Former Employee,Hillsboro OR,Feb 7 2013
40,Netflix was a great learning experience and resume builder,,High Salary Free Lunches Unlimited Vacation Flexible Hours,Office Politics Limited Growth,Digital Account Specialist,Former Employee,Los Angeles CA,Sep 10 2013
20,Not quite what it hopes to be,,Great vision for the company Amazing engineering team,Major discrepancies in commitment to culture deck Says one thing but often does another Not consistent across different teams,nan,Former Employee,nan,Aug 26 2015
40,Great expenerience but depends on teams,,Love the culture of freedoms and responsibilities Lots of smart people working on cutting edge technology,Even with their motto of “no brilliant assholes” you’ll still come across a few especially if they have an agenda to absorb you into their team,Anonymous Employee,Former Employee,nan,Jun 11 2018
40,I love improving storyboards,,Im working on one of Netflixs most popular animated show right now,the schedule is a bit crazy Were only doing 10 episodes rather than 13,Storyboard Revisionist,Current Employee,Los Angeles CA,Jun 6 2019
20,Its ok,,Free lunch Free snacks and drinks Free subscription Netflix swags Overall the employees are friendly Beautiful office Timeoff is not a problem,One of the most expensive benefit premiums that Ive seen Feel not appreciated by upper management Fearful of loosing your job,nan,Current Employee,Los Gatos CA,Sep 29 2009
30,Must drink the KoolAid,,Hires only senior staff High salary benefits Extreme Agile Psudounlimited vacation policy Great experience,High turnover No loyalty Fear of being perceived as complacent despite monotony Monitor your burnout,Senior Software Engineer,Former Employee,Los Gatos CA,Oct 22 2010
40,Product Management,,Autonomy and great transparency The product is well loved and known,Definitely hierarchy among teams certain teams within the company have more say in things by the virtue of where they are in the organization Limited career growth,Anonymous Employee,Current Employee,nan,Oct 3 2017
10,Disorganized chaos insanely high turnover,,Industry Leader Knowledge of company initiatives and goals are well spread knowledge amongst everyone there Excellent Salary,Worklife balance poor Turnover of employees extremely high most stay for fewer than 6 months Management unable to work together to form any cohesive goals,nan,Former Employee,Los Gatos CA,Jul 28 2009
40,Great but not for everyone,,lots of freedom and responsibilities no managers breathing down your neck culture that creates opportunities for you to do innovative work,there aint no 40 hours weeks,Anonymous Employee,Current Employee,Los Angeles CA,Sep 29 2016
40,good company great benefits,,The pay is great compared to other companies in the valley the benefits are awesome and they have 401k match,Nobody is on the same page,nan,Current Employee,nan,Oct 6 2016
30,this is a great company that could benefit from treating its talent better,,leader in the industry on an upward climb really intelligent leaders,zero professional growth and little insentive to go beyond the call of duty,Product Manager,Current Employee,San Jose CA,Nov 18 2008
30,Challenging but rewarding,,Smart people to work with in a fast pace challenging environment,No warnings of when you will get let go,Senior Program Manager,Former Employee,San Jose CA,Jun 10 2015
20,Nice while it lasted not everything it is cut out to be,,Lunch brand that people are aware of,Management overall is quite bad Most people get promoted to the role based on seniority not on actual ability to lead and mentor others,Anonymous Employee,Former Employee,nan,Feb 10 2014
40,Its awesome,,Food lots of it Friendly people everywhere and they pay more then a average,Once you are out of training you could be fired any day because youre technically running through a different company for a month so they decide to keep you or not,Customer Service Representative,Current Employee,Salt Lake City UT,Nov 5 2015
20,Customer Service Support,,Good benefits Employees get the unlimited streamingDVD,They treat you as a number and not a person Never any job security,Anonymous Employee,Former Employee,nan,Aug 8 2017
40,Finance Ops Business Partner,,positive culture great place to innovate amazing content freedom and responsibility,extremely competitive long hours very intense all around,Finance Operations Associate,Current Employee,Hollywood CA,Feb 6 2018
10,Miserable,,Starting wage was decent and the weekly pay through the temp agency made budgeting easy Subscription perks were a feature free discs and streaming max package,Being lied to about converting from temp employees to actual Netflix employees having the conversion scheduled then canceled not willing to take into account the general unhappiness of the customer and thus terminating good employees,Technical Support,Former Employee,Hillsboro OR,Aug 21 2014
40,Great Company to work for,,You are given the freedom to do what you think is best for the company Smart and passionate coworkers and a great working environment,Limited career opportunity and more pressure than a lot of the other companies,Anonymous Employee,Former Employee,nan,Apr 5 2015
40,Great place to work,,Great colleagues very smart hard working and very helpful across all the various teams Work atmosphere is awesome with lot of freedom and responsibility Pay is awesome too,Promotions are rare and can take a while to get,Senior Software Engineer,Current Employee,Los Gatos CA,Jul 20 2013
20,great spot to make a quick buck,,Fair hourly wage Catered breakfastlunch Performance based shift bids,Make one mistake and youre out of there,Customer Service Representative,Former Employee,Fremont CA,Mar 27 2015
40,a job but not a career,,Nice coworkers and down to earth management that really knew how to make employees feel valuable,Customers could be pretty nasty sometimes when their internet was way to sloooooow to stream movies,Customer Service Representative,Former Employee,Las Vegas NV,Jul 26 2015
30,Great Pressure High Pressure,,The pay for a customer service call center position was great and there were tons of overtime opportunities,High pressure to meet customer satisfaction goals,Customer Service Representative,Former Employee,Hillsboro OR,Nov 16 2013
40,Best Company I have worked at,,Freedom Responsibility Culture Almost zero politics No Employee Reviews Hire keep the best High Quality coworkers,NAME,Anonymous Employee,Former Employee,Los Gatos CA,Sep 4 2014
10,Worst place Ive ever worked,,None Maybe the pay but I received a better offer from my current employer,Political bureaucratic catty micromanaging environment Inexperienced management No growth opportunities Absolutely zero work life balance Please do yourself a favor and listen to the other reviews on here and work literally anywhere else,Anonymous Employee,Former Employee,Los Gatos CA,Mar 24 2015
40,The culture drives this company,,The culture Lots of transparency lots of realtime feedback and lots of swag,The cultureit can even work against you The entitlement of the employees can get tiresome,Anonymous Employee,Current Employee,nan,Jan 12 2017
40,lovin it,,Working at Netflix has been terrific I appreciate the honest feedback from managers Our values make sense,Netflix only retains high performerstheyll let you go if you are not performing well It can be stressful but keeps you on your toes,Administrative,Current Employee,Hillsboro OR,Apr 24 2009
50,Good mornings,,They were very flexible got free Netflix account while employed good pay for part time nice people to work with,Very early hours if youre not a morning person,Disc Return,Former Employee,Thrissur,Jul 30 2015
30,the flix,,easy job free product can watch tv talk to people from all over,hard metrics customers dont listen needs better pay needs to take employee feedback,nan,Current Employee,nan,Sep 26 2015
